Cell,Names,L,AvgDiam
Pyrp22,dendC[153],509.91184826196314,1.4473999738693237
Pyrp22,dendC[153],509.91184826196314,1.4473999738693237
Pyrp22,dendC[153],509.91184826196314,1.4473999738693237
Pyrp22,dendC[355],516.4057702865707,1.0526000261306763
Pyrp22,dendC[369],516.4057702865707,0.7894500195980071
Pyrp22,dendC[355],516.4057702865707,1.0526000261306763
Pyrp22,dendC[154],520.1441501280241,1.5131999850273132
Pyrp22,dendC[154],520.1441501280241,1.5131999850273132
Pyrp22,dendC[154],520.1441501280241,1.5131999850273132
Pyrp22,dendC[154],520.1441501280241,1.5131999850273132
Pyrp22,dendC[154],520.1441501280241,1.5131999850273132
Pyrp22,dendC[154],520.1441501280241,1.5131999850273132
Pyrp22,dendC[154],520.1441501280241,1.5131999850273132
Pyrp22,dendC[154],520.1441501280241,1.5131999850273132
Pyrp22,dendC[154],520.1441501280241,1.5131999850273132
Pyrp22,dendC[370],522.3990112618252,0.5263000130653381
Pyrp22,dendC[379],526.2894753339987,0.7894999980926514
Pyrp22,dendC[356],528.46605662614,1.0526000261306763
Pyrp22,dendC[356],528.46605662614,1.0526000261306763
Pyrp22,dendC[155],531.7523089368361,1.3815999627113342
Pyrp22,dendC[155],531.7523089368361,1.3815999627113342
Pyrp22,dendC[155],531.7523089368361,1.3815999627113342
Pyrp22,dendC[155],531.7523089368361,1.3815999627113342
Pyrp22,dendC[155],531.7523089368361,1.3815999627113342
Pyrp22,dendC[155],531.7523089368361,1.3815999627113342
Pyrp22,dendC[155],531.7523089368361,1.3815999627113342
Pyrp22,dendC[155],531.7523089368361,1.3815999627113342
Pyrp22,dendC[155],531.7523089368361,1.3815999627113342
Pyrp22,dendC[371],532.3850228098028,0.5263000130653381
